,tier,prequel_featured_count,category_Docu-Series,category_Documentary Features,season_number,current_year_budget,prequel_count,category_International,category_Kids & Family,category_Pay1,category_Popcorn,category_Scripted Comedy Series,category_Scripted Drama Series,category_Scripted Features,category_Specials,category_Unscripted Series,match_id,title_name
0,0.02199407108128071,0.010688690468668938,0.0018526597414165735,0.0018268133280798793,0.0014373991871252656,0.0027714872267097235,0.0061593689024448395,0.0013372806133702397,0.0009979568421840668,0.003388894721865654,0.9346514344215393,0.0015680701471865177,0.00428719911724329,0.003994581289589405,0.002140660770237446,0.0009034080430865288,GX_TWBgQpQK6_lAEAAAAC-1,The Lady and the Dale
0,0.22320686280727386,0.013253984041512012,0.0,0.009651420637965202,0.014928954653441906,0.052125558257102966,0.002283077221363783,0.0,0.009392749518156052,0.03380730748176575,0.0,0.4448513984680176,0.10380618274211884,0.0,0.05160648375749588,0.04108598455786705,GXa-mxg4SNINiYAEAAAF3-3,Search Party
0,0.008751444518566132,0.0024884098675101995,0.0008801886579021811,0.0011305427178740501,0.0007907377439551055,0.0017809770070016384,0.0025282467249780893,0.0007008709362708032,0.00040282466216012836,0.001675994135439396,0.9720459580421448,0.0011180263245478272,0.002040176186710596,0.001976342173293233,0.001246214029379189,0.00044308602809906006,GXa-mxg4SNINiYAEAAAF3-4,Search Party
0,0.22850723564624786,0.1722477227449417,0.006492121610790491,0.008432420901954174,0.010985811240971088,0.018987713381648064,0.16953162848949432,0.005116073414683342,0.011805737391114235,0.012968427501618862,0.30307406187057495,0.00704009598121047,0.007316433824598789,0.02045382559299469,0.01454576849937439,0.0024948855862021446,GXa-mxg4SNINiYAEAAAF3-5,Search Party
0,0.1592298001050949,0.1159726232290268,0.004035104066133499,0.01106321532279253,0.010402511805295944,0.019821127876639366,0.09291920810937881,0.007564601954072714,0.002505897544324398,0.01141031738370657,0.5166220664978027,0.007374641951173544,0.011338643729686737,0.015585029497742653,0.009364979341626167,0.004790182691067457,GXcsTHA88FJuAuwEAAASx-2,A Tiny Audience
0,0.2904622256755829,0.010340731590986252,0.0,0.0,0.0,0.3445531725883484,0.0,0.0,0.16000299155712128,0.0,0.0,0.10077597945928574,0.012558497488498688,0.0,0.02193787507712841,0.0593685582280159,GXkNXsArG_o7CZgEAABfH-2,Infinity Train
0,0.13477277755737305,0.04946152865886688,0.09633675217628479,0.04290812835097313,0.03441810980439186,0.05365132912993431,0.028295457363128662,0.02341770939528942,0.02283158339560032,0.030655797570943832,0.0,0.019613981246948242,0.05410100519657135,0.27678659558296204,0.10402638465166092,0.02872283197939396,GXkNXsArG_o7CZgEAABfH-3,Infinity Train
0,0.4353044927120209,0.05105981603264809,0.0,0.0,0.06108349561691284,0.12646950781345367,0.0,0.0,0.08839257806539536,0.03969045355916023,0.0,0.0,0.058655817061662674,0.0,0.07011064141988754,0.069233238697052,GXkyDLAgeBY7CZgEAACHO-2,Summer Camp Island
0,0.26970386505126953,0.1544676274061203,0.0067947423085570335,0.008464821614325047,0.012130767107009888,0.018475426360964775,0.1301949918270111,0.006981793791055679,0.008751770481467247,0.015119661577045918,0.31689172983169556,0.0062376526184380054,0.009141117334365845,0.021883463487029076,0.011937378905713558,0.0028231204487383366,GXkyDLAgeBY7CZgEAACHO-5,Summer Camp Island
0,0.2267146110534668,0.14435100555419922,0.006231245584785938,0.008397236466407776,0.012195022776722908,0.019103167578577995,0.171193927526474,0.004787650890648365,0.00960953813046217,0.016135750338435173,0.3269704580307007,0.00604202738031745,0.00852822046726942,0.022375019267201424,0.014192680828273296,0.003172369673848152,GXl2MywUlhSLCHAEAAAiR-1,Entre hombres (Amongst Men)
0,0.22486263513565063,0.11613733321428299,0.0071902796626091,0.008435424417257309,0.010475371964275837,0.01842106133699417,0.16506053507328033,0.004487391095608473,0.009393352083861828,0.013625890016555786,0.37068790197372437,0.003425013506785035,0.007961227558553219,0.02233700081706047,0.014117658138275146,0.003381919814273715,GXl2YzQCV8J4_wwEAABwH-2,We're Here
0,0.24261364340782166,0.018570896238088608,0.0,0.011124560609459877,0.02106359414756298,0.11011157929897308,0.012578900903463364,0.0,0.016692109405994415,0.06942243874073029,0.0,0.020379792898893356,0.36346474289894104,0.0,0.08250205218791962,0.03147571533918381,GXnAu5AZC5MNVoAEAABvO-2,Doom Patrol
0,0.17498202621936798,0.11332283914089203,0.003084825584664941,0.008090064860880375,0.0099724056199193,0.022419879212975502,0.16520927846431732,0.0048520551063120365,0.001947703305631876,0.014312926679849625,0.4347458481788635,0.0054582953453063965,0.008395884186029434,0.020202111452817917,0.010208582505583763,0.0027951847296208143,GXnt7fw7qNVSpjQEAAAJx-2,Betty
0,0.13437528908252716,0.11913572251796722,0.05301925539970398,0.04861225560307503,0.03854997828602791,0.08550785481929779,0.08428820967674255,0.019207362085580826,0.021962329745292664,0.04397738724946976,0.0,0.05036921426653862,0.10712999105453491,0.1204688623547554,0.05532989650964737,0.018066419288516045,GXouLWwp8MsPDIgEAAAqT-13,Sesame Street
0,0.1337393969297409,0.11761923879384995,0.05363781005144119,0.04936491698026657,0.03754043206572533,0.08697081357240677,0.08340174704790115,0.01955057494342327,0.022791821509599686,0.044049136340618134,0.0,0.05053553730249405,0.10720321536064148,0.12021563202142715,0.05575620010495186,0.017623472958803177,GXouLWwp8MsPDIgEAAAqT-44,Sesame Street
0,0.1349140703678131,0.1174217090010643,0.05338149890303612,0.04875624552369118,0.0381275974214077,0.0867767482995987,0.08284317702054977,0.019389336928725243,0.022808730602264404,0.04414819926023483,0.0,0.04970632866024971,0.10733843594789505,0.12070945650339127,0.055903173983097076,0.017775336280465126,GXouLWwp8MsPDIgEAAAqT-45,Sesame Street
0,0.13483808934688568,0.117312490940094,0.05351206660270691,0.048557743430137634,0.037734221667051315,0.0869477316737175,0.08379682898521423,0.019618041813373566,0.02261151745915413,0.043772172182798386,0.0,0.05151866003870964,0.10676000267267227,0.12050828337669373,0.05530392751097679,0.017208270728588104,GXouLWwp8MsPDIgEAAAqT-46,Sesame Street
0,0.1346581131219864,0.11811870336532593,0.05425747483968735,0.04879537224769592,0.03867971524596214,0.08605685830116272,0.08325612545013428,0.01972859539091587,0.022815950214862823,0.04347648471593857,0.0,0.04948754236102104,0.10714060068130493,0.12049790471792221,0.05526863783597946,0.017761971801519394,GXouLWwp8MsPDIgEAAAqT-48,Sesame Street
0,0.1350725144147873,0.11853248625993729,0.05376242473721504,0.04805125296115875,0.038756050169467926,0.08580730110406876,0.08400391787290573,0.019612783566117287,0.022946933284401894,0.0435168594121933,0.0,0.04974916949868202,0.10675352811813354,0.12007994204759598,0.05534879118204117,0.018006009981036186,GXouLWwp8MsPDIgEAAAqT-49,Sesame Street
0,0.14777319133281708,0.11730168759822845,0.05339533090591431,0.04740575700998306,0.030148601159453392,0.08642080426216125,0.07675019651651382,0.01844906620681286,0.017982546240091324,0.048572707921266556,0.0,0.054603010416030884,0.10485024750232697,0.12280160933732986,0.0542139858007431,0.019331257790327072,GXouLWwp8MsPDIgEAAAqT-50,Sesame Street
0,0.1844657063484192,0.10565727949142456,0.04464814439415932,0.03679486736655235,0.036081574857234955,0.07295431941747665,0.06145263835787773,0.03239580616354942,0.021325083449482918,0.03725454956293106,0.0,0.06811191886663437,0.12017771601676941,0.12280520796775818,0.043554071336984634,0.012321085669100285,GXouLWwp8MsPDIgEAAAqT-51,Sesame Street
0,0.26335474848747253,0.1617514044046402,0.0075800055637955666,0.008588583208620548,0.012170873582363129,0.017143892124295235,0.14188887178897858,0.005730193108320236,0.010614540427923203,0.016442447900772095,0.30679911375045776,0.0048401434905827045,0.007640236523002386,0.021093931049108505,0.010692640207707882,0.0036683587823063135,GXouLWwp8MsPDIgEAAAqT-52,Sesame Street
0,0.19908806681632996,0.14730876684188843,0.006353592965751886,0.00866988766938448,0.011559449136257172,0.01901519112288952,0.15243372321128845,0.007993120700120926,0.008523337543010712,0.01741517335176468,0.3656788170337677,0.003488146001473069,0.007721112109720707,0.027472198009490967,0.014522554352879524,0.0027568128425627947,GXp7fVAH0VLq4SAEAAAQp-3,Hard
0,0.1587168574333191,0.010415147989988327,0.0,0.0,0.0669093057513237,0.10288845747709274,0.0,0.0,0.09127798676490784,0.0,0.0,0.44569677114486694,0.05060374736785889,0.0,0.04451589286327362,0.028975842520594597,GXpTQtgV6ax-auwEAABc3,The Good Liar
0,0.24366803467273712,0.048855431377887726,0.0,0.02592812292277813,0.10562701523303986,0.18465113639831543,0.0,0.0,0.15904845297336578,0.04703028127551079,0.0,0.0,0.07362202554941177,0.0,0.04301612451672554,0.0685533806681633,GXpdzNQG7zbAdWQEAAAaL-1,Perry Mason
0,0.13445617258548737,0.15928596258163452,0.0,0.0,0.030369959771633148,0.059586286544799805,0.010347643867135048,0.0,0.19405457377433777,0.0,0.0,0.31808730959892273,0.0,0.0,0.01559226494282484,0.07821981608867645,GXqHggg6FbLeIkwEAAAAv-1,I May Destroy You
0,0.24498341977596283,0.18780386447906494,0.007035461720079184,0.00790685135871172,0.010202227160334587,0.017367321997880936,0.16120147705078125,0.005095275118947029,0.008928605355322361,0.01540434081107378,0.2809937298297882,0.005098205525428057,0.009014293551445007,0.02123359404504299,0.014823030680418015,0.0029083455447107553,GXqxL8AG86YC9JwEAAAJw-2,Craftopia
0,0.16419510543346405,0.12720887362957,0.0,0.05377960205078125,0.025871509686112404,0.07010937482118607,0.024161478504538536,0.0,0.01665469817817211,0.03683774545788765,0.0,0.33027681708335876,0.09360398352146149,0.0,0.029660305008292198,0.027640467509627342,GXqxXYwlxdEKuqwEAAASS-1,I'll Be Gone in the Dark
0,0.2104194462299347,0.1371053159236908,0.025525914505124092,0.04903768002986908,0.03372516483068466,0.06808038800954819,0.028035396710038185,0.0,0.014798830263316631,0.04277082160115242,0.0,0.21201324462890625,0.11923392117023468,0.0,0.028190404176712036,0.031063508242368698,GXqxXYwlxdEKuqwEAAASS-1,I'll Be Gone in the Dark
0,0.316998690366745,0.1352842152118683,0.01556346844881773,0.013655547983944416,0.022817058488726616,0.05956080183386803,0.01877558045089245,0.0,0.008241977542638779,0.022346029058098793,0.0,0.17891407012939453,0.14314185082912445,0.0,0.041129566729068756,0.02357115037739277,GXqxXYwlxdEKuqwEAAASS-1,I'll Be Gone in the Dark
0,0.1467711627483368,0.0698523297905922,0.10661754757165909,0.042793069034814835,0.05061934143304825,0.055241476744413376,0.04527147114276886,0.028072424232959747,0.026183264330029488,0.04006587713956833,0.0,0.03396763652563095,0.07233662903308868,0.12086451798677444,0.13348227739334106,0.027860969305038452,GXqxXjAFASIC9JwEAAALh-1,Lovecraft Country
0,0.32171785831451416,0.0,0.0,0.0,0.0,0.2962866425514221,0.0,0.0,0.0,0.0,0.0,0.3819955289363861,0.0,0.0,0.0,0.0,GXr2qigEnPpGXWQEAAAJu-1,Looney Tunes Cartoons
0,0.22826649248600006,0.11525029689073563,0.0037254844792187214,0.008597614243626595,0.011166985146701336,0.02323237806558609,0.15292830765247345,0.008259356953203678,0.002432023175060749,0.016359226778149605,0.37640535831451416,0.003852865193039179,0.008034900762140751,0.020972928032279015,0.01784943975508213,0.0026663336902856827,GXr2qigEnPpGXWQEAAAJu-2,Looney Tunes Cartoons
0,0.11553659290075302,0.04674868285655975,0.017110709100961685,0.020546775311231613,0.027467483654618263,0.037290580570697784,0.27957868576049805,0.0,0.02075459249317646,0.02662738598883152,0.0,0.03188680484890938,0.05414669215679169,0.2632000744342804,0.029720649123191833,0.029384365305304527,GXr8Ocg88_cLCAAEAAARx,Welcome to Chechnya
0,0.20147468149662018,0.0,0.0,0.0,0.0,0.2181142121553421,0.0,0.0,0.029796434566378593,0.0,0.0,0.34720003604888916,0.0,0.0,0.0,0.20341458916664124,GXrHrjABlSYmBSgEAAABn,Magic Mike
0,0.22460845112800598,0.14444825053215027,0.00640780059620738,0.008067586459219456,0.01130900252610445,0.019149206578731537,0.17099440097808838,0.004907442722469568,0.00961984321475029,0.01699526607990265,0.3304350674152374,0.003984123934060335,0.008890587836503983,0.023134788498282433,0.014141458086669445,0.002906664041802287,GXrM2ZQ4H5YsvwgEAAAAU-2,The Not-Too-Late Show With Elmo
0,0.08230850100517273,0.06581143289804459,0.0,0.0,0.424726665019989,0.10182294249534607,0.0,0.0,0.11360868811607361,0.0,0.0,0.11819986999034882,0.0,0.0,0.0,0.09352196007966995,GXrMnpw0DOK2brQEAAAKm,"Yvonne Orji: Momma, I Made It!"
0,0.18593360483646393,0.06464153528213501,0.030261997133493423,0.037633005529642105,0.06255120038986206,0.06238382309675217,0.17113010585308075,0.0,0.012424036860466003,0.02790089324116707,0.0,0.1928633153438568,0.06930677592754364,0.0,0.03060796670615673,0.05236172303557396,GXrR0EARoJo5awgEAAAMM,Midway
0,0.24651971459388733,0.05974768102169037,0.11544516682624817,0.0500040277838707,0.07151778042316437,0.0470997653901577,0.10809021443128586,0.026146849617362022,0.02651226706802845,0.03389187529683113,0.0,0.03094104491174221,0.09495136141777039,0.0,0.04914262518286705,0.039989616721868515,GXrR0JArE6Y5awgEAAAMQ,Motherless Brooklyn
0,0.21262605488300323,0.12059888988733292,0.10109979659318924,0.06057057902216911,0.06689079105854034,0.05519544333219528,0.014798073098063469,0.0,0.039145663380622864,0.02984132245182991,0.0,0.04966217279434204,0.1054491177201271,0.0,0.07592234760522842,0.06819971650838852,GXrRz_ApV_r7DwgEAAANN,Last Christmas
0,0.0,0.0,0.0,0.0,0.0,0.3040756285190582,0.0,0.0,0.2769668698310852,0.0,0.0,0.0,0.0,0.0,0.0,0.4189574718475342,GXrxUzQ5VqrGGtAEAAAAd-1,Love Life
0,0.29463762044906616,0.14054732024669647,0.0072357566095888615,0.009188673458993435,0.012408316135406494,0.016850681975483894,0.14130957424640656,0.005336062517017126,0.011229388415813446,0.014499806798994541,0.2984199523925781,0.004940788261592388,0.00795828178524971,0.022380461916327477,0.00842028297483921,0.004636966623365879,GXrxUzQ5VqrGGtAEAAAAd-2,Love Life
0,0.14296962320804596,0.025613436475396156,0.0,0.0,0.037182584404945374,0.07984669506549835,0.0,0.0,0.028420381247997284,0.025094889104366302,0.0,0.5897395610809326,0.01751539669930935,0.0,0.024452025070786476,0.02916545234620571,GXs2YcQyss8NMvwEAAAIU,Bully. Coward. Victim. The Story of Roy Cohn
0,0.14264246821403503,0.0,0.0,0.0,0.0,0.23486503958702087,0.0,0.0,0.20327824354171753,0.0,0.0,0.41921427845954895,0.0,0.0,0.0,0.0,GXsRXGAJrtsPDFwEAAAAC-1,Legendary
0,0.12738777697086334,0.17827710509300232,0.0030111095402389765,0.007952388375997543,0.007954996079206467,0.0103681031614542,0.13111132383346558,0.0070605166256427765,0.0026935141067951918,0.020643481984734535,0.4634155035018921,0.004000882618129253,0.009869098663330078,0.012794448994100094,0.010502809658646584,0.0029569375328719616,GXsRXGAJrtsPDFwEAAAAC-2,Legendary
0,0.41504308581352234,0.022930674254894257,0.0,0.011085152626037598,0.06365829706192017,0.16106662154197693,0.004229986108839512,0.0,0.05562479794025421,0.034545473754405975,0.0,0.02379089593887329,0.1086835116147995,0.0,0.05407033488154411,0.04527110606431961,GXsglJQS-CIsfsAEAAABI-1,Esme & Roy
0,0.4285794794559479,0.015130452811717987,0.0,0.015636662021279335,0.02578597143292427,0.08171345293521881,0.0028981028590351343,0.0,0.025940075516700745,0.04436211660504341,0.0,0.036392223089933395,0.21433116495609283,0.0,0.06371520459651947,0.04551513493061066,GXtf0UwTqw8JHjQEAAAbT,Scoob!
0,0.19092538952827454,0.10267233103513718,0.04409551993012428,0.04592292010784149,0.039269257336854935,0.08398807793855667,0.06938809156417847,0.03519854322075844,0.02321198582649231,0.03795716539025307,0.0,0.03580586984753609,0.11172369867563248,0.12410598248243332,0.045067477971315384,0.010667640715837479,GXtj5nATnipuSkwEAAAOk,Transhood
0,0.17948466539382935,0.06447348743677139,0.10401741415262222,0.05478022247552872,0.04168829321861267,0.03910910338163376,0.09921299666166306,0.03281540423631668,0.03218197077512741,0.03697719797492027,0.0,0.042225323617458344,0.08910613507032394,0.0,0.14685896039009094,0.03706876188516617,GXtp1iAUbtcJHjQEAAAg3,Jojo Rabbit
0,0.16621235013008118,0.040024615824222565,0.07881300151348114,0.031785327941179276,0.024906804785132408,0.04023926705121994,0.017506901174783707,0.019429100677371025,0.02853326126933098,0.027475792914628983,0.0,0.017317717894911766,0.05917275696992874,0.32962852716445923,0.0951453298330307,0.02380925603210926,GXtq0PQyT7MPCwgEAAAaq,Birds of Prey: Harley Quinn
0,0.2037055641412735,0.05511953681707382,0.099832683801651,0.03867107629776001,0.035236191004514694,0.06686068326234818,0.08251102268695831,0.02748980186879635,0.03886307775974274,0.04086808115243912,0.0,0.053040310740470886,0.13063600659370422,0.056995078921318054,0.05437184125185013,0.015799086540937424,GXtq1sAVhqMJHjQEAAAjP,Queen & Slim
0,0.18964427709579468,0.14242270588874817,0.08417545258998871,0.05708727613091469,0.03808433562517166,0.07942267507314682,0.02007758431136608,0.0,0.02904980070888996,0.05457170680165291,0.0,0.06930376589298248,0.08626063913106918,0.0,0.08117328584194183,0.0687265545129776,GXtviwAI5ZJuSkwEAAAa4-1,Close Enough
0,0.039523687213659286,0.028963463380932808,0.0035231634974479675,0.005895192734897137,0.0039752451702952385,0.0077371723018586636,0.01702415943145752,0.003278460819274187,0.0019733798690140247,0.007840885780751705,0.8469286561012268,0.004471024964004755,0.01138696912676096,0.010859229601919651,0.00477440794929862,0.0018448596820235252,GXtviwAI5ZJuSkwEAAAa4-2,Close Enough
0,0.15495565533638,0.11485092341899872,0.004465979989618063,0.012316154316067696,0.011682543903589249,0.008618909865617752,0.10008023679256439,0.009526110254228115,0.0030690759886056185,0.014123829081654549,0.513962984085083,0.0063504367135465145,0.013571646064519882,0.017891565337777138,0.009398755617439747,0.0051351748406887054,GXuFAsAdPy8PCwgEAAAyj-2,Tig n' Seek
0,0.1874891221523285,0.07824874669313431,0.10393580794334412,0.03808870539069176,0.08194682747125626,0.03768375515937805,0.11588114500045776,0.031400784850120544,0.05104612931609154,0.043696969747543335,0.0,0.0356183722615242,0.10154198855161667,0.0,0.05671316757798195,0.03670848160982132,GXuqhmQVncQq_tgEAAAJc-1,The Dog House: UK
0,0.22720986604690552,0.11699619889259338,0.00364731065928936,0.008629851043224335,0.010993464849889278,0.02355990558862686,0.1579761505126953,0.008639547042548656,0.00227657170034945,0.016602758318185806,0.3765198588371277,0.003991497214883566,0.008156740106642246,0.021617360413074493,0.011095435358583927,0.0020875006448477507,GXuqhmQVncQq_tgEAAAJc-2,The Dog House: UK
0,0.2801148295402527,0.1641499102115631,0.058192286640405655,0.0469043105840683,0.04085705801844597,0.06399085372686386,0.004752323962748051,0.0,0.02292553521692753,0.03764249384403229,0.0,0.0689345970749855,0.11244797706604004,0.0,0.057374197989702225,0.04171362519264221,GXv0MTwGYxMPDwgEAAAK--1,Expecting Amy
0,0.24331757426261902,0.09885382652282715,0.0979289785027504,0.06430856883525848,0.053528714925050735,0.03982650488615036,0.07670825719833374,0.03635965287685394,0.03916909545660019,0.03282316401600838,0.0,0.033534932881593704,0.09167689830064774,0.0,0.06649025529623032,0.02547355741262436,GXvNE_wCRNYaEUwEAAAGh,Showbiz Kids
0,0.2512434124946594,0.10020720958709717,0.09215790033340454,0.05472714826464653,0.03245971351861954,0.05385461822152138,0.07446099817752838,0.0,0.047655001282691956,0.03653828054666519,0.0,0.03608635440468788,0.0912773534655571,0.0,0.059326644986867905,0.0700053721666336,GXvNyewzy18LDGQEAAAIX-1,Foodie Love
0,0.18451417982578278,0.08999280631542206,0.036895666271448135,0.04196678102016449,0.03153907507658005,0.14734172821044922,0.1010994240641594,0.02834482491016388,0.017894359305500984,0.0333617702126503,0.0,0.0333552323281765,0.10390881448984146,0.10069399327039719,0.03908674046397209,0.010004647076129913,GXvTTlQwJdcLDGQEAAAMj-1,House of Ho
0,0.09530871361494064,0.04985528066754341,0.09329719841480255,0.03890465945005417,0.023725343868136406,0.04108843952417374,0.0463457815349102,0.02520439215004444,0.021825063973665237,0.03234328702092171,0.0,0.06332717090845108,0.06780063360929489,0.26567861437797546,0.11267591267824173,0.022619538009166718,GXvzYEwgacppiwwEAAAGL-1,Hard Knocks: Los Angeles
0,0.2650868892669678,0.08610421419143677,0.12139829248189926,0.03940686210989952,0.061130933463573456,0.05151919648051262,0.09515583515167236,0.03432169929146767,0.02999444305896759,0.03788336366415024,0.0,0.03043253906071186,0.0697658434510231,0.0,0.05066810920834541,0.027131810784339905,GXvzwwASJ2MPDwgEAAAKp,The Weight of Gold
0,0.2204011082649231,0.07531368732452393,0.10857696086168289,0.041410237550735474,0.04595954716205597,0.0605800561606884,0.023401634767651558,0.029112786054611206,0.036757536232471466,0.037050407379865646,0.0,0.02651921845972538,0.11637189984321594,0.0865427777171135,0.07091166824102402,0.021090539172291756,GXw8V6gsANMPDwgEAAAe5,HA Festival: The Art of Comedy
0,0.2191566377878189,0.07437849789857864,0.109495609998703,0.040885500609874725,0.04506377503275871,0.06272775679826736,0.02413480542600155,0.029706643894314766,0.03602169081568718,0.037611138075590134,0.0,0.021293682977557182,0.11630790680646896,0.0915709063410759,0.07031280547380447,0.021332642063498497,GXwzPRAf5ncPDwgEAAAcY,Rose Matafeo: Horndog
0,0.16301089525222778,0.08300543576478958,0.11274821311235428,0.05682694911956787,0.038338664919137955,0.0622437484562397,0.061179060488939285,0.03437045216560364,0.03171698749065399,0.04998994246125221,0.0,0.019473686814308167,0.08111987262964249,0.01461801864206791,0.15023910999298096,0.041119009256362915,GXx82gg4CKsPCKAEAAAAX-1,Invisible Stories
0,0.3201301693916321,0.061657365411520004,0.0753011405467987,0.028122760355472565,0.038604818284511566,0.10264216363430023,0.05910482257604599,0.01904657669365406,0.0184224434196949,0.024790503084659576,0.0,0.025317322462797165,0.11397801339626312,0.048270583152770996,0.0492076650261879,0.015403607860207558,GXx9sDwE-Ta0MlAEAAACQ-1,The Third Day
0,0.2188679724931717,0.07447949051856995,0.10845844447612762,0.0394875667989254,0.04899086058139801,0.060819871723651886,0.024426108226180077,0.028144069015979767,0.038920316845178604,0.03783978149294853,0.0,0.0247108843177557,0.11171610653400421,0.09265269339084625,0.07244706898927689,0.018038732931017876,GXxCKIQ4nPMLCwgEAAAAD,Beth Stelling: Girl Daddy
0,0.13444891571998596,0.04955074191093445,0.08885076642036438,0.03349221870303154,0.035439737141132355,0.03279172629117966,0.04004818946123123,0.02294120565056801,0.022115260362625122,0.02967836707830429,0.0,0.032682813704013824,0.05463993176817894,0.30500608682632446,0.10137216746807098,0.01694181188941002,GXxiTeAijaTFAlwEAAADX-1,Selena + Chef
0,0.2928624749183655,0.14406675100326538,0.0071040973998606205,0.009705114178359509,0.013465750962495804,0.01664958894252777,0.14328257739543915,0.005347871221601963,0.009961578994989395,0.01403801515698433,0.29491186141967773,0.006838417146354914,0.008173489011824131,0.020296283066272736,0.008595132268965244,0.0047010197304189205,GXxiTeAijaTFAlwEAAADX-3,Selena + Chef
0,0.2607358694076538,0.08994729071855545,0.10949694365262985,0.03970701992511749,0.055086828768253326,0.04952051863074303,0.09100907295942307,0.02251690998673439,0.029594823718070984,0.03907608613371849,0.0,0.03122330829501152,0.07962074875831604,0.0,0.06892320513725281,0.033541370183229446,GXxnHdAHS5cN_vAEAAAKa-1,Frayed
0,0.28847336769104004,0.13550610840320587,0.008072205819189548,0.008925482630729675,0.011069705709815025,0.014790951274335384,0.15817750990390778,0.0050994884222745895,0.009166907519102097,0.014343993738293648,0.2843760848045349,0.005715321283787489,0.008640259504318237,0.025406813248991966,0.01911545917391777,0.0031203406397253275,GXxnHdAHS5cN_vAEAAAKa-2,Frayed
0,0.16258785128593445,0.07138249278068542,0.12305188924074173,0.03913382813334465,0.045433711260557175,0.049657631665468216,0.18618211150169373,0.039710503071546555,0.024248026311397552,0.047563519328832626,0.0,0.041828036308288574,0.0746045932173729,0.0,0.04313427209854126,0.051481522619724274,GXxooMQGJCcN_vAEAAALf,Seeing America with Megan Rapinoe
0,0.21582895517349243,0.06855694949626923,0.10804712772369385,0.03833286464214325,0.04943791404366493,0.06644368171691895,0.024335259571671486,0.03013514168560505,0.03833505138754845,0.039431676268577576,0.0,0.036657143384218216,0.10818624496459961,0.08638353645801544,0.0691785141825676,0.020709918811917305,GXxs27QAGY7CYnwEAAABX,Conan O'Brien's Team Coco Presents: James Veitch: Straight to VHS
0,0.3214685916900635,0.06424839794635773,0.08317204564809799,0.030787285417318344,0.0406944677233696,0.07871963828802109,0.061384525150060654,0.02301126904785633,0.022631611675024033,0.028748147189617157,0.0,0.028583882376551628,0.08810918033123016,0.04996213689446449,0.0589430071413517,0.01953583024442196,GXxsXSgEGzWLCwwEAAAA--1,We Are Who We Are
0,0.11243899166584015,0.04697362333536148,0.0977877601981163,0.04051937535405159,0.03326117992401123,0.0352962352335453,0.018346810713410378,0.023856328800320625,0.02351476065814495,0.036446843296289444,0.0,0.031479399651288986,0.06510553508996964,0.29890069365501404,0.11531321704387665,0.0207592211663723,GXyBqMwsBScPCwgEAAAAC,On the Trail: Inside the 2020 Primaries
0,0.21806380152702332,0.05269928276538849,0.11609552055597305,0.040794458240270615,0.046482451260089874,0.06036459654569626,0.11351635307073593,0.028256438672542572,0.026067649945616722,0.03572060912847519,0.0,0.02781660482287407,0.08860569447278976,0.06207975745201111,0.06310398876667023,0.02033281698822975,GXyGa5Q0Nm8PCKAEAAAL7-1,Ravi Patel's Pursuit of Happiness
